Gene	Num
TMC1	2
IPPK	2
IGHG3	2
RAD23A	2
KCTD20	2
B3GALNT1	2
C9orf135	2
PLEKHM2	2
S100P	2
ZNF789	2
KCNJ13	2
AHDC1	2
CDC25A	2
SRSF8	2
EFNA1	2
NTF4	2
CFAP36	2
OR11H1	2
NDUFS8	2
ACR	2
SRCIN1	2
PTPN20	2
PRSS8	2
WDR45B	2
CACNB4	2
DERA	2
HNRNPD	2
TMPRSS11E	2
SLC26A8	2
DNAAF3	2
ARMT1	2
DTD1	2
TTC27	2
CNTD1	2
SLC4A11	2
VGLL1	2
GUCY1A1	2
ATXN7L2	2
UBIAD1	2
TENT2	2
NAE1	2
CA5B	2
RAB38	2
KRTAP5-10	2
OR8I2	2
PGBD2	2
SNX31	2
ESAM	2
EPS8L2	2
ACYP1	2
RGL4	2
RUVBL1	2
TRAF4	2
STIMATE-MUSTN1	2
ZNF573	2
PGF	2
CEP76	2
AIFM3	2
DNAJB9	2
OR1S1	2
OS9	2
YWHAB	2
IGKV3-15	2
IFNL3	2
TBC1D3F	2
CHP2	2
ARNTL2	2
ZMPSTE24	2
COTL1	2
TLR6	2
NOVA2	2
TNPO1	2
AC011479.1	2
B4GALT1	2
CKM	2
TMSB15A	2
NDUFA4L2	2
PDZK1IP1	2
RTN4RL2	2
SWSAP1	2
TP63	2
RNF144B	2
RGS5	2
CYP20A1	2
DNAL1	2
SPRYD7	2
ABHD12	2
TMED7	2
BCL2L12	2
ZNF146	2
GPR15	2
ARMC9	2
SIAH1	2
VEGFC	2
SYT3	2
BLNK	2
DNAAF5	2
GPR160	2
TMEM132A	2
SCIN	2
ATG3	2
PFKFB4	2
NIP7	2
METTL9	2
AIDA	2
TMEM184A	2
CPNE1	2
CXCL17	2
SYT12	2
APOBEC2	2
ADAM9	2
NOCT	2
TMEM30A	2
FGF10	2
RAP1B	2
FGF2	2
OR8J3	2
LTA4H	2
IKBIP	2
TBR1	2
DCLK3	2
ST8SIA1	2
PHYHIP	2
WDR61	2
PPP1R36	2
SSUH2	2
ACRV1	2
SYAP1	2
IGLV3-19	2
CXCL2	2
IKZF4	2
PAPSS1	2
KRTAP19-6	2
OR52R1	2
CERS5	2
TCEAL5	2
CYTH4	2
GTF3C5	2
ANKRD13C	2
SLC26A11	2
CLPTM1	2
ALKBH7	2
RRP1B	2
NMS	2
IQCN	2
SLC43A1	2
SAT2	2
FZD5	2
FBLN5	2
FABP9	2
RAB37	2
F12	2
ZNF764	2
RPL15	2
ACOT7	2
IGBP1P2	2
INSL5	2
NIT2	2
FO393400.1	2
L2HGDH	2
DYTN	2
TFPT	2
PCMT1	2
SECTM1	2
AC134980.2	2
MAP1S	2
RFX2	2
OR52N2	2
SSR1	2
PENK	2
ATG13	2
LPAR4	2
ZNF830	2
CEP170B	2
POU2F1	2
LSM5	2
DPT	2
MAB21L2	2
RPL9	2
OR2F2	2
CRISP1	2
RAN	2
ZNF395	2
TRAV38-2DV8	2
JPH4	2
IFITM3	2
RPS6KA4	2
NSMCE4A	2
LLGL2	2
OR10G3	2
SH3GL3	2
BAG5	2
HAGHL	2
MAFB	2
FAM107B	2
VAMP5	2
PLPP4	2
MKLN1	2
TMPRSS11D	2
DUSP9	2
ZNF362	2
ZNF620	2
SULT4A1	2
SGSH	2
TCAIM	2
MGAT2	2
CYB561	2
ENTPD6	2
ZFAND1	2
ADRA2C	2
AIFM2	2
MYDGF	2
TAS2R14	2
HARS2	2
PTGER3	2
XPNPEP2	2
STK11	2
SCPEP1	2
LASP1	2
DTNA	2
H4C5	2
CGB2	2
DLX6	2
PDIA2	2
RPL23	2
ZRANB2	2
SLC27A2	2
EDRF1	2
OR2C3	2
SEZ6	2
APOA5	2
HOXA6	2
RPA1	2
MVP	2
NEGR1	2
CPM	2
TBC1D3B	2
RMND5A	2
ALG3	2
C3orf33	2
ARG1	2
OR13F1	2
GNA12	2
FAM174A	2
TRAM1	2
HSPA4L	2
FNIP2	2
CSAG3	2
NUDT1	2
TRAV8-2	2
C16orf82	2
HDAC10	2
NT5C3B	2
HEXIM1	2
S1PR1	2
PRDM11	2
CLEC18C	2
TAP1	2
HBA2	2
MOCS3	2
MRPL47	2
EVX1	2
CNOT11	2
STEAP3	2
NAT8	2
CHST8	2
TAS2R40	2
APBB1	2
MINDY2	2
PAGE2B	2
FBXO41	2
ASGR2	2
LDB1	2
FOXO3	2
GPR87	2
TNFRSF19	2
HNF4G	2
PRLHR	2
CCDC38	2
MRPS35	2
SPIN3	2
NR1I3	2
LCN1	2
THBD	2
ATG4C	2
CD200R1L	2
KCTD12	2
TXK	2
LYSMD2	2
MRPS27	2
NIF3L1	2
BIRC7	2
RHOXF1	2
WFDC12	2
LGALS9B	2
STIM2	2
AC092143.1	2
ZNF354A	2
EEFSEC	2
MRGBP	2
SLC5A8	2
HSD17B10	2
USP35	2
KCNIP2	2
ZNF639	2
RCAN2	2
MLIP	2
ZNF408	2
UCHL3	2
CSTF1	2
ADAM33	2
NTHL1	2
PIAS1	2
EDARADD	2
SLC22A5	2
OOSP2	2
CYP2E1	2
TRIM48	2
THG1L	2
MEMO1	2
OR8S1	2
SLC43A3	2
ZC3H3	2
RETNLB	2
MAN1A2	2
RBBP8NL	2
STARD10	2
DCLRE1B	2
EXOC3L1	2
GTPBP10	2
GPATCH2L	2
LCE1C	2
GRB2	2
CCDC8	2
C7orf25	2
SEPTIN3	2
CREB3L1	2
ABHD17A	2
SLC2A7	2
STRC	2
SLC34A1	2
USP46	2
CTU2	2
RTL10	2
RPS29	2
MEDAG	2
CENPI	2
IGKV5-2	2
SYNGR2	2
DAPK2	2
EDNRA	2
TMEM70	2
RHCG	2
PPY	2
HPCAL1	2
SRM	2
OR2A12	2
RING1	2
PHF6	2
FKBP9	2
CCT6A	2
GAB2	2
H2BC15	2
WFS1	2
MRPL45	2
FUNDC2	2
IGHD	2
C3orf52	2
OR1L6	2
TMEM144	2
ZBTB17	2
CTTN	2
ERLIN1	2
RIMKLB	2
NPNT	2
PLAGL2	2
ARGFX	2
RHOC	2
AMIGO1	2
RBM4B	2
DNM1L	2
LY75-CD302	2
SPPL2C	2
SLC22A12	2
PRKAB2	2
ZNF385C	2
PMP2	2
CREBZF	2
SMPD3	2
SLC35C1	2
LRRC23	2
STYX	2
SLC12A9	2
MPV17L	2
GABRR1	2
HSPB3	2
CLCN7	2
TOX	2
PPP1R14B	2
SNRPB	2
IYD	2
FIBCD1	2
BTF3	2
ALG2	2
TMEM63B	2
UBASH3B	2
CCDC174	2
SLAMF9	2
TRAV23DV6	2
PODXL	2
CD48	2
TMEM62	2
CTRC	2
SRP54	2
USP10	2
GMNN	2
CIART	2
DBNL	2
STS	2
VSX1	2
DDC	2
TCTEX1D1	2
SHISAL1	2
RDH8	2
XAB2	2
CCDC105	2
UBE2T	2
ARHGEF19	2
LAIR1	2
SLC2A6	2
NADSYN1	2
ERMN	2
DTX2	2
CHRNA1	2
PERP	2
ARHGEF3	2
PHF13	2
HOXC10	2
BEND4	2
RASD1	2
PFKFB3	2
C12orf50	2
PLEKHA7	2
BEX4	2
GAL3ST4	2
CCT5	2
RDH12	2
FGF6	2
ZBTB12	2
UGT2A3	2
CYP27A1	2
PTHLH	2
SRPRB	2
ECSIT	2
SLC26A6	2
AIPL1	2
FOXRED2	2
LIPI	2
MMP9	2
IZUMO4	2
HMG20A	2
EIF5	2
TBRG1	2
ZNF559-ZNF177	2
TAS2R8	2
TENT5C	2
FAM110A	2
ZFP41	2
OR2A2	2
WDR12	2
MLYCD	2
SHCBP1	2
TTC19	2
CADM4	2
SDHAF2	2
CYP2J2	2
ARFIP1	2
TWIST1	2
FETUB	2
DNM2	2
SLC27A5	2
ZNF574	2
IL23A	2
SUFU	2
CNKSR3	2
GPR63	2
CD300E	2
FAM187B	2
OR52I2	2
GRHPR	2
DRC3	2
GUCD1	2
AP5Z1	2
CYB5R2	2
CCN4	2
PPP1R14A	2
SALL3	2
FAM220A	2
RNF133	2
PRMT7	2
ATPAF1	2
PAXX	2
ARF1	2
TIMMDC1	2
PYCR2	2
SLC25A36	2
ZNF708	2
GRP	2
LINS1	2
FAM126B	2
COL9A2	2
AMHR2	2
SCCPDH	2
DNAJC11	2
IFNE	2
AC018630.4	2
PTGER4	2
LHX1	2
NR2E3	2
SLC25A38	2
CD151	2
LNP1	2
LIAS	2
EMC10	2
DSCC1	2
SLC2A13	2
PTPN2	2
SLC9A1	2
SCG2	2
OR6V1	2
HOMER1	2
GPBP1L1	2
STX11	2
EGR1	2
TES	2
ZDHHC13	2
DLAT	2
CHERP	2
C1S	2
OCIAD1	2
BMI1	2
CDCA4	2
CDT1	2
OR5K3	2
IL25	2
GJC1	2
POTEE	2
ATP5IF1	2
EDC3	2
JAM2	2
RAB11FIP5	2
FZD9	2
CORO2B	2
TMEM179	2
UGT2B28	2
EBAG9	2
MORN4	2
RMDN3	2
MYLK4	2
INTS9	2
PPA2	2
VARS1	2
DMWD	2
ATP6V0E1	2
ELMOD3	2
PPIE	2
TRIM39	2
MTARC2	2
TPD52	2
SPDYC	2
MRPS26	2
SPINK2	2
ATP5F1B	2
RGS11	2
REM1	2
SOD1	2
RXYLT1	2
TJAP1	2
APOH	2
PTER	2
CDK20	2
LETM2	2
FAM177B	2
ASB10	2
MTHFD2	2
ERAP1	2
ZNF763	2
XKR5	2
PROSER3	2
PKN3	2
MYL5	2
C8orf74	2
DMRT3	2
AMMECR1L	2
AMPD2	2
PDE4A	2
MMP11	2
POU6F1	2
TSPAN15	2
MRNIP	2
WDR25	2
FOXJ2	2
GORASP2	2
LGALS8	2
HOXC6	2
IFT46	2
WFDC2	2
KCNK10	2
LRRC73	2
CNIH4	2
VN1R2	2
TRDMT1	2
VPS45	2
SSBP4	2
ETNK1	2
OR2T8	2
PSMA6	2
ICOS	2
RAD51	2
BHMT	2
PDCD6IP	2
DRG2	2
NRF1	2
ANKRD20A4P	2
RAP1A	2
RPL27	2
PCGF5	2
TERF1	2
PNCK	2
PDLIM1	2
ELSPBP1	2
PLP2	2
PHOX2B	2
ERP29	2
SERTAD4	2
IFNA1	2
ZNF641	2
CA13	2
SPIRE2	2
CRYZL1	2
PRPS2	2
CCNT2	2
RGS7BP	2
CNOT6L	2
PSG1	2
PROKR2	2
CS	2
H3C4	2
RDH10	2
UBE2G1	2
SYT6	2
PIR	2
ZNHIT1	2
IPCEF1	2
ACSS2	2
IGLC7	2
HLA-B	2
ELF2	2
SF3A1	2
HNRNPH1	2
MAP3K8	2
EXOSC10	2
SULT2B1	2
GATA1	2
RNPS1	2
SIRT3	2
GP2	2
OTOL1	2
WDR31	2
EIF2S1	2
PKD2L2	2
GTF3C6	2
TSSC4	2
MAP1LC3C	2
MVB12B	2
SERPINB8	2
LRFN4	2
OXER1	2
TCEAL6	2
TRIM14	2
TMEM41A	2
BTG3	2
BBOX1	2
CRLF1	2
ZNF697	2
ZSCAN26	2
TDP2	2
C2orf73	2
ABHD3	2
FAM102B	2
CITED2	2
TFRC	2
KYNU	2
HMMR	2
ZNF367	2
FASLG	2
ZNF680	2
OR4C6	2
RBP2	2
GATB	2
KLHL23	2
SLC36A4	2
UBE2L6	2
OR51I1	2
ABCB9	2
H1-4	2
TBXT	2
TECPR1	2
SDR39U1	2
KCNJ12	2
OR51D1	2
ZDHHC11	2
RASL10B	2
CFAP298-TCP10L	2
RAD51B	2
SNRPA	2
RABEPK	2
LRRC6	2
ISG20L2	2
TMEFF1	2
KIF19	2
EBPL	2
PRSS53	2
CCNL1	2
SIK2	2
ZFP69B	2
DMRTA1	2
GSTO2	2
FIGLA	2
CABP5	2
IL17B	2
HABP4	2
CLDN4	2
PEX11B	2
LRRC24	2
PCYOX1L	2
FOXN3	2
TMX4	2
MORC3	2
PDCD7	2
SFTPB	2
ZNF701	2
EIF2B1	2
KLHDC1	2
SLC25A16	2
ADRA1B	2
SMYD2	2
TEX37	2
ALG6	2
RGS1	2
TREML4	2
WFIKKN2	2
UBQLN2	2
ACAP3	2
EXOSC3	2
SOX4	2
AMELX	2
EMC3	2
LBP	2
SLC19A3	2
GTPBP4	2
SPEM2	2
KEAP1	2
CDKL4	2
MBD3L1	2
ERVFRD-1	2
DDX52	2
GZMK	2
CCDC81	2
STARD4	2
BVES	2
CXCL8	2
PLCD3	2
KDELR3	2
EI24	2
OR2B3	2
GTF2H1	2
PSMB6	2
PURG	2
SETDB2	2
ALDH6A1	2
NEK4	2
TP53TG5	2
GPD2	2
AQP6	2
PAN3	2
ACTR10	2
LRIT1	2
GPR132	2
ZNF37A	2
TMEM184B	2
FBXO4	2
MLXIPL	2
CHRM1	2
TMEM207	2
DHFR2	2
FMO3	2
ZNF365	2
COX7B2	2
AC132217.2	2
FANCC	2
TMEM182	2
CKLF	2
ALKBH2	2
APOL2	2
NRARP	2
CYB561D2	2
FSCN2	2
C3AR1	2
TNFRSF14	2
CBARP	2
C21orf58	2
RNGTT	2
TRAV4	2
PICK1	2
SLC6A7	2
WDR92	2
RTL6	2
ISM2	2
POLR1F	2
CMBL	2
FAM151B	2
MTMR2	2
LGI3	2
RNPEPL1	2
SFRP4	2
EIF2A	2
NDUFA1	2
TMOD3	2
SLC23A1	2
THPO	2
GNAT2	2
HAS1	2
AMACR	2
CNPY3	2
SH3BP5L	2
FRS3	2
ATXN10	2
ZNF80	2
IHO1	2
WNT8B	2
REL	2
NSRP1	2
BOLA1	2
DENND11	2
CYTH2	2
IL12B	2
BBS7	2
CENPK	2
AOAH	2
TGFB1	2
SLC35F2	2
COLGALT1	2
CD9	2
SENP5	2
IFITM2	2
NRL	2
ZSCAN10	2
LMX1A	2
RIBC1	2
CCDC97	2
JPH2	2
CDH2	2
PCNA	2
GIPR	2
MMP19	2
NAA30	2
PSMD2	2
ATG14	2
OR8B12	2
GYPE	2
SHISA5	2
OR8B8	2
SYTL1	2
POLR3D	2
OR5M3	2
ADCK1	2
C19orf54	2
DMRTC2	2
IRX3	2
TPRKB	2
OXSM	2
OR51A2	2
H2BC14	2
IFNLR1	2
CYP2A7	2
MAP4	2
GRAP2	2
FUT3	2
PHF7	2
UCP3	2
APOO	2
SNAP23	2
RCC2	2
GPRC5B	2
PTGER2	2
CLDN12	2
STX19	2
DNAJA1	2
CALU	2
NSMCE2	2
LDHA	2
SORD	2
MUC15	2
FGR	2
SLC16A12	2
AVPI1	2
ZIC1	2
MEAF6	2
OTUD6A	2
KLC3	2
SGMS1	2
MLX	2
OR1D5	2
WDR83OS	2
CXCR6	2
ZNF212	2
BICDL1	2
RBKS	2
NAA11	2
DNAJC5B	2
RAP2C	2
TRAF2	2
FAIM	2
CLIC1	2
YEATS4	2
TAS2R41	2
CTLA4	2
NUDT10	2
HEXB	2
ABRAXAS1	2
RIMS3	2
NUP35	2
SDC4	2
NUDT6	2
CHURC1	2
CCDC137	2
MYC	2
PRSS3	2
MYCN	2
OAZ3	2
IGKV2D-30	2
ABHD16B	2
PRSS57	2
TIMM44	2
GEMIN6	2
FBXO7	2
RSPH10B2	2
TIRAP	2
PHLDA3	2
RAB22A	2
CSNK2A2	2
XKRX	2
GPR119	2
TSEN34	2
RRBP1	2
GNA14	2
ACTB	2
BATF3	2
MPV17	2
UBAP2L	2
GEMIN2	2
WIPF1	2
EZH1	2
RNASE11	2
TOMM40L	2
ACTL8	2
TRIM63	2
ATP5PB	2
SGK1	2
PNPLA1	2
TUBB2B	2
MYOZ1	2
ARL1	2
CNNM3	2
PLPP2	2
FAM124B	2
NETO2	2
MUS81	2
MPC1	2
CD47	2
RANGRF	2
GPR173	2
CMIP	2
RPS18	2
LARP1B	2
NDUFV2	2
PPIL4	2
KRT17	2
ARFGAP1	2
KNSTRN	2
PXMP2	2
SLC17A4	2
EEF1G	2
HDGFL3	2
PYGO2	2
BNIP2	2
PMPCB	2
RHNO1	2
RPS8	2
LIMS1	2
ADCK5	2
ACTA1	2
AP2M1	2
PCYT2	2
SNX4	2
GTF2F2	2
ZNF143	2
SLC10A7	2
SLC22A1	2
SUPT20H	2
PIDD1	2
ALPI	2
UBA52	2
CDIP1	2
PLXDC1	2
MYEOV	2
SEPTIN10	2
OR52L1	2
CCNG2	2
SEC61A2	2
MVB12A	2
IGHV3-66	2
GAS2L1	2
SNAI1	2
ZNF331	2
STK24	2
SIL1	2
MB21D2	2
ABO	2
LMNB1	2
CTNNB1	2
PRAMEF17	2
IGHV3-13	2
SSX5	2
RBM22	2
GOSR1	2
LINGO4	2
FAM126A	2
RGP1	2
ZNF132	2
RBMS2	2
LPXN	2
KRTAP6-1	2
TAS2R50	2
SLC24A5	2
TSPAN5	2
MRPL35	2
IGHM	2
RCVRN	2
SNN	2
OR52E4	2
FGF14	2
EDIL3	2
RTL4	2
CERS6	2
ZNF221	2
KIF3B	2
LENG8	2
SH2D5	2
FOXP3	2
CCNDBP1	2
ZW10	2
EEF1B2	2
CLEC4D	2
ACER2	2
PIN4	2
RNASEH2A	2
CNOT9	2
SEPTIN12	2
DEFB129	2
CD101	2
EMC7	2
PLK3	2
SLC22A3	2
GZMM	2
DUSP18	2
PIP4P2	2
CD63	2
SERPINB1	2
FRS2	2
BTBD6	2
HSD3B1	2
LYZL2	2
ATL2	2
PSTPIP1	2
ZNF688	2
AC127029.3	2
ISL2	2
NEUROG3	2
SLC7A13	2
TAS2R9	2
PANK1	2
UBTD2	2
SIGLEC15	2
TOR3A	2
SESN2	2
OR51F1	2
GCM1	2
VPS52	2
CCDC89	2
LCE2B	2
HDHD2	2
SQLE	2
STMN4	2
IGHV3-30	2
TFPI	2
RASGEF1B	2
GH2	2
STK16	2
NXPE3	2
STARD6	2
SCRN1	2
FUT2	2
TFAP2D	2
KIF9	2
F11	2
ITFG2	2
CYP2B6	2
ZFR2	2
CREBL2	2
LAG3	2
PRPF18	2
SMPD4	2
VCX	2
ZNF765	2
NSG2	2
HOXA1	2
FHL1	2
DAW1	2
OR52A1	2
HS2ST1	2
DCSTAMP	2
WDR86	2
RAB33A	2
C16orf89	2
AKR1B1	2
SLC49A4	2
SEPHS1	2
PABPN1L	2
EFEMP2	2
FCRLB	2
OR51G1	2
MSANTD2	2
ACTL7B	2
BYSL	2
TAS2R43	2
HSCB	2
NOLC1	2
NPHS2	2
HIC2	2
C15orf40	2
C19orf57	2
LMF1	2
LPCAT3	2
TRBV20-1	2
MED22	2
PLA2G2D	2
SUV39H1	2
SLC7A6	2
OR56B1	2
CAGE1	2
STAU2	2
CACNB3	2
DUSP22	2
TLX2	2
LYG2	2
MTG2	2
BST1	2
CYP27B1	2
GPX5	2
SRD5A2	2
FBXO31	2
DUSP26	2
MYLPF	2
RGL3	2
PIGS	2
OR4K17	2
METTL14	2
ADAM18	2
WHAMM	2
KCNJ14	2
CDKN1A	2
BLOC1S2	2
ARL11	2
BMP15	2
MUC1	2
SOCS7	2
CD53	2
NRIP3	2
SEC62	2
SLC44A3	2
ZCCHC13	2
POR	2
CRACR2A	2
TMEM31	2
GLRX3	2
C8orf34	2
TBK1	2
COL13A1	2
RAD51D	2
OR8H3	2
CPNE6	2
PSENEN	2
MIS12	2
DYNC1I2	2
CCSAP	2
ADH6	2
IGFALS	2
FAM221A	2
CYP3A5	2
HTR3D	2
KRTAP13-3	2
OR8D1	2
SYT4	2
HAVCR2	2
GDPD5	2
RAX2	2
ZNF83	2
SCUBE3	2
CRY2	2
FLVCR2	2
SLC23A3	2
CDCA7	2
MAT1A	2
SNAPIN	2
KRT76	2
MPZL1	2
LDOC1	2
TMEM106B	2
CSGALNACT1	2
DNAJB14	2
GYPB	2
SPAG1	2
MOXD1	2
PDCD2L	2
NECTIN4	2
ADH1A	2
STARD13	2
FAM167B	2
COA7	2
C4orf33	2
VSIG4	2
CLIC2	2
ZNF138	2
OR6N2	2
TMEM26	2
HPF1	2
ZNF302	2
PLEKHA2	2
APOA4	2
MUC13	2
TAMALIN	2
CNNM1	2
IGHV1-46	2
ZNF275	2
KRTAP5-7	2
DBH	2
KLHL17	2
C2orf69	2
P2RY2	2
PLK1	2
SLC6A19	2
GJB2	2
ABCG4	2
C16orf54	2
RABGGTB	2
ARSA	2
PRKCZ	2
TUBB	2
NDUFS5	2
TSSK2	2
GLP2R	2
IRF8	2
AMIGO3	2
NCEH1	2
ST6GAL2	2
CST3	2
UTP11	2
PRSS1	2
POU3F3	2
RILPL1	2
SSR4	2
MAPK7	2
OR10P1	2
DOLPP1	2
OGG1	2
KLHDC4	2
BLMH	2
SLC25A1	2
ZNF704	2
ENDOU	2
CAPSL	2
KRTAP3-2	2
LCE5A	2
OR10V1	2
DOC2A	2
TLE2	2
TBCCD1	2
NAGPA	2
SLC39A2	2
IGLV5-45	2
RPA4	2
H1-5	2
SNRNP40	2
BIN2	2
SLC25A39	2
KCNK16	2
WNT6	2
SLC46A3	2
IL20RA	2
CRTAP	2
COLEC12	2
AGMO	2
CYTH1	2
GRK3	2
TRNT1	2
MRPS14	2
ROPN1	2
AC136428.1	2
SCGB2A2	2
C11orf49	2
DLST	2
NUTM2A	2
C11orf58	2
XAF1	2
COG6	2
PARP12	2
PHF19	2
FBXL14	2
POMT1	2
TRAV12-3	2
DHX35	2
TREML1	2
B3GNT3	2
OR13C5	2
PARP16	2
TMEM108	2
ZNF605	2
FBXL20	2
RIPK2	2
CNN3	2
CIAPIN1	2
OSBPL2	2
MUC21	2
RIT1	2
SPDYE3	2
OPN1SW	2
MPC2	2
BCL6B	2
AC011448.1	2
IGHV4-28	2
AUP1	2
CYB5A	2
POLR1D	2
FAM210B	2
FRMD6	2
SLC25A52	2
SEPHS2	2
NDUFB5	2
CAMKK1	2
LMNB2	2
ZNF816-ZNF321P	2
TMEM18	2
AGFG1	2
STPG2	2
STEAP1	2
TRNAU1AP	2
RAB39B	2
FGF16	2
TNFRSF1B	2
TESPA1	2
METTL24	2
ENO3	2
KLHL15	2
PROC	2
HMCN2	2
OR2T6	2
CCDC125	2
GINS4	2
LYPD5	2
COQ5	2
CCDC106	2
SRD5A1	2
HS3ST3A1	2
TDRD3	2
RIPK3	2
CD79B	2
LMO4	2
LIMS2	2
C9orf85	2
ZC3H10	2
CNPY1	2
RAG2	2
CLDN18	2
MAPK8	2
PWP1	2
IL13RA1	2
MCAT	2
PRSS37	2
HS6ST1	2
NAIP	2
RFC4	2
VTCN1	2
TMEM184C	2
TM9SF4	2
MFSD12	2
RPL41	2
PDLIM4	2
RBBP7	2
RGMB	2
SULT1A1	2
NIPAL3	2
PPP1R9B	2
RAVER2	2
ENPP6	2
CALML5	2
RGN	2
ACTL6A	2
OR10G8	2
TSEN54	2
HTR1D	2
AC098582.1	2
ACVR1C	2
MYZAP	2
MLLT1	2
S100B	2
SLC27A6	2
ANKRD13A	2
WBP4	2
DCTN6	2
NKAIN3	2
GHRHR	2
APH1B	2
SLC12A1	2
CRYBB3	2
ZER1	2
CYP26A1	2
KCNAB2	2
SLC9A3R1	2
C12orf42	2
CHPF	2
CFAP157	2
CDKN2AIP	2
HAS3	2
DAO	2
ICAM4	2
C21orf91	2
MSMP	2
OR3A2	2
SPATA9	2
PEDS1-UBE2V1	2
SPPL2A	2
ATL1	2
NTAN1	2
HEY2	2
HSPA1L	2
TXNRD1	2
KRT5	2
ETV7	2
PDE12	2
DMRTC1	2
ZNF202	2
AC093827.5	2
KCNJ6	2
NEDD1	2
CYP4F12	2
UIMC1	2
ZAP70	2
NAA10	2
ATP6V1H	2
KLHL40	2
VPS51	2
HCK	2
KLK8	2
CBLN2	2
ZNF660	2
PTH1R	2
CHAC2	2
P2RX4	2
GPR89B	2
PPP1CC	2
PANK2	2
TMBIM4	2
STXBP6	2
ADAM8	2
COPE	2
MARCHF8	2
GNPDA2	2
DNAJA2	2
IER5	2
FOSL2	2
PDCD6	2
ENTR1	2
FRZB	2
ANKRD55	2
CLDN11	2
PTGER1	2
DUSP7	2
LETMD1	2
RRAD	2
IGSF21	2
CCN5	2
ZDHHC22	2
ZIC3	2
IL6R	2
GDPD2	2
TMEM267	2
LTBP3	2
BRMS1L	2
POGLUT1	2
TESMIN	2
ZNF474	2
EIF3E	2
FCF1	2
ABLIM2	2
SPIC	2
SLC6A20	2
ILDR1	2
SUPV3L1	2
PAX8	2
PKM	2
SLC22A11	2
THAP10	2
CACNG4	2
RD3	2
FCHSD2	2
DOK3	2
ENOPH1	2
TRMT10A	2
PPM1M	2
C19orf18	2
MORF4L2	2
ZC2HC1C	2
OR2S2	2
TTC31	2
AC011455.2	2
PCDH8	2
SLC31A1	2
SPANXN5	2
MTG1	2
IL24	2
HHIPL1	2
PSMB8	2
KRT83	2
LIPK	2
CTSL	2
MYBPHL	2
AP5M1	2
CXCL6	2
LIF	2
SERPINB9	2
ZNF571	2
EPN2	2
ZNF76	2
OR8D2	2
CD69	2
SGK3	2
RNF149	2
MPND	2
DNER	2
DYNC2I2	2
PEX11G	2
SLC5A10	2
TEX45	2
MAP3K12	2
LRRC28	2
RPL4	2
GPRIN2	2
PLAC8	2
FOXD4L6	2
RPL18A	2
OR5H14	2
MRPL15	2
SLC46A1	2
AAAS	2
KRT37	2
RAB6D	2
MAX	2
CCDC90B	2
HNRNPCL1	2
CABS1	2
FAM219B	2
GABRA2	2
ORC4	2
TSPAN32	2
ADAM7	2
CD3E	2
MANEA	2
FOXD4L4	2
ZNF343	2
SLC30A7	2
FAM71D	2
TGDS	2
MIDEAS	2
TBC1D20	2
NOL4	2
HDHD5	2
FGB	2
RFXANK	2
HSPA6	2
NOP16	2
LYAR	2
EIF2D	2
RASSF7	2
SLIT3	2
CLRN2	2
LRRC52	2
ARMC7	2
TRAV1-1	2
PDX1	2
TMEM163	2
FKBPL	2
DARS1	2
RGMA	2
AL133500.1	2
GSR	2
XYLB	2
AKAP8L	2
NXPE1	2
ATP6AP2	2
IZUMO1	2
MRPL3	2
LRAT	2
TMEM187	2
DHDDS	2
TRHR	2
SUMF2	2
ZNF627	2
PTGFR	2
ARRDC2	2
NRAS	2
OTUB1	2
TEPSIN	2
MRPL13	2
MAPK14	2
GSX1	2
PROKR1	2
IFI30	2
ZNF383	2
RAB25	2
RTN4R	2
EIF3G	2
UGT1A3	2
FOXI1	2
TOMM40	2
ITIH2	2
SIM2	2
AQP5	2
CYP17A1	2
RNASE9	2
PYCR1	2
SLC30A8	2
YIPF6	2
PTPN5	2
CHIC1	2
DUSP4	2
LGALS2	2
OR2Z1	2
RANBP10	2
RMDN1	2
KCTD5	2
TWSG1	2
NQO2	2
C10orf99	2
GNAO1	2
VIP	2
MLKL	2
MRPS7	2
REG1A	2
CHMP7	2
ZNHIT6	2
IGKV2-24	2
DUS1L	2
SDR9C7	2
GALNT16	2
CATIP	2
IMPACT	2
EFCAB14	2
CMTM5	2
AC025165.3	2
TRA2A	2
NR2E1	2
OR10A4	2
PHF23	2
CHST5	2
MKRN1	2
SLC22A15	2
UBXN2B	2
PPP1R1B	2
MAPK8IP1	2
NDRG4	2
THAP11	2
DCX	2
EPPIN	2
TRAPPC5	2
ZFP42	2
AHSP	2
ZNF566	2
TAS2R13	2
HPGDS	2
ZSCAN16	2
KRTAP1-5	2
FAM222B	2
ZBTB26	2
TRPV4	2
CRHR2	2
DXO	2
NUDT7	2
MMP13	2
YWHAG	2
AP002748.5	2
NRSN1	2
THUMPD2	2
LURAP1L	2
IGHE	2
OR12D3	2
OR5B17	2
HNRNPC	2
OLFML1	2
DMKN	2
NECAP2	2
PIK3AP1	2
TMEFF2	2
CLEC4F	2
GAS7	2
GP5	2
WFDC5	2
KCNJ11	2
NDE1	2
TSFM	2
NAP1L4	2
ZDHHC21	2
TUBA1A	2
RSBN1L	2
TEX101	2
DNAAF1	2
HYAL4	2
LAIR2	2
P2RX7	2
TRAV6	2
SVBP	2
SNX27	2
CGA	2
PRRG3	2
FGGY	2
PEX3	2
ZNF154	2
